review_id,text_clean,text_raw,aspects,aspect_sentiments,star_rating_norm,is_app_platform,char_len,word_len,arabic_ratio,has_emoji
7834,تطبيق رايع جدا,تطبيق رائع جدا,['app_experience'],{'app_experience': 'positive'},1.0,1,14,3,0.8571428571428571,0
7589,اصبح اسوء من الاول عملت اور وبعد ما خصموا الفلوس تم الغاء الطلب بداعي عدم توصيل الى البحيره,اصبح اسوء من الاول عملت اور وبعد ما خصموا الفلوس تم الغاء الطلب بداعي عدم توصيل الى البحيره,"['app_experience', 'delivery']","{'app_experience': 'negative', 'delivery': 'negative'}",0.2,1,91,18,0.8131868131868132,0
8382,برنامج بطي جدا ولا يعمل بعد التحديث,برنامج بطئ جدا ولا يعمل بعد التحديث,['app_experience'],{'app_experience': 'negative'},0.2,1,35,7,0.8285714285714286,0
2533,ازيل مكان. اغاني شغاله وقت الفطور. ماتعرف حتى تدعي ربك في رمضان,أزيل مكان. أغاني شغاله وقت الفطور. ماتعرف حتى تدعي ربك  في رمضان,['ambiance'],{'ambiance': 'negative'},0.2,0,64,12,0.78125,0
5791,ما شاء الله تبارك الله من احسن و اشطر الدكاتره انا خووافه شديد بس معاها م حسيت باي وجع و لا حاجه مخلصه جدا ف شغلها تبارك الله ربنا يخليك ي قلبي,"ما شاء الله تبارك الله من احسن و اشطر الدكاتره ♥️♥️
انا خووافه شديد بس معاها م حسيت باي وجع و لا حاجه
مخلصه جدا ف شغلها تبارك الله😍😍😍😍
ربنا يخليك ي قلبي",['service'],{'service': 'positive'},1.0,0,152,33,0.7368421052631579,1
6328,تطبيق سيي جدا جدا جدا جدا,تطبيق سيئ جدا جدا جدا جدا,['app_experience'],{'app_experience': 'negative'},0.2,1,25,6,0.8,0
9992,لايمكن الوثوق به في بعض الاحيان,لايمكن الوثوق به في بعض الاحيان,['general'],{'general': 'negative'},0.6,1,31,6,0.8387096774193549,0
6233,تحفه,تحفه,['general'],{'general': 'positive'},1.0,1,4,1,1.0,0
2909,عياده جدا ممتازه والدكتور جدا متفاهم ويشرح لكم طريقة العلاج واستقبال راقي جدا الله يسعد الدكتور احمد العايدي والطاقم الطبي جميعا على حسن التعامل الراقي,"عياده جدا ممتازه والدكتور جدا متفاهم ويشرح لكم طريقة العلاج

واستقبال راقي جدا الله يسعد الدكتور احمد العايدي والطاقم الطبي جميعا على حسن التعامل الراقي 💐💐😍",['service'],{'service': 'positive'},1.0,0,156,26,0.8141025641025641,1
9649,تطبيق تحويل حالك حلوة جميلة جدا,تطبيق تحويل حالك حلوة جميلة جدا,['app_experience'],{'app_experience': 'positive'},0.6,1,31,6,0.8387096774193549,0
3675,الاكل وحش جدا وفي قطط في المكان بتمشي تحت التربيزة وتنط على الكنب الي انت قاعد عليه وتقعد جنبك المكان فعلا وحش جدا,"الأكل وحش جدا  وفي قطط في المكان بتمشي تحت
التربيزة وتنط على الكنب الي انت قاعد عليه وتقعد جنبك
المكان فعلا وحش جدا","['food', 'cleanliness', 'ambiance']","{'food': 'negative', 'cleanliness': 'negative', 'ambiance': 'negative'}",0.2,0,115,23,0.8,0
1980,جربت منسف كان كويس بس ممكن يبقى احسن الستاف محترمين وودودين احد مشاكل المكان ان القطط بتدخل حتى لو جوه,"جربت منسف كان كويس بس ممكن يبقى أحسن
الستاف محترمين وودودين
أحد مشاكل المكان إن القطط بتدخل حتى لو جوه","['food', 'service', 'cleanliness']","{'food': 'neutral', 'service': 'positive', 'cleanliness': 'negative'}",0.8,0,102,20,0.8137254901960784,0
7037,ممتاز جدا,ممتاز جدا,['general'],{'general': 'positive'},1.0,1,9,2,0.8888888888888888,0
5185,بصراحه صابون قوي بمعنى الكلمه والموظفين محترفين من اول ما تدخل لغايه ما تطلع. والاسعار تستاهل اكثر انصح الكل ومكانه مميز شكرا ،، عيدو شغلك حلو جداجدا جدا بنات الخليج تعالو روعه بكل الكلمه,بصراحه صابون قوي بمعنى الكلمه والموظفين محترفين من اول ما تدخل  لغايه ما تطلع.  والاسعار تستاهل اكثر انصح الكل ومكانه مميز شكرا ،، عيدو شغلك حلو جداجدا جدا  بنات الخليج تعالو روعه بكل الكلمه 😚,"['service', 'price', 'ambiance']","{'service': 'positive', 'price': 'positive', 'ambiance': 'positive'}",1.0,0,192,35,0.796875,1
1039,المكان تحفة والاجواء خطيرة والاسعار ممتازة,المكان تحفة والأجواء خطيرة والاسعار ممتازة,"['ambiance', 'price']","{'ambiance': 'positive', 'price': 'positive'}",1.0,0,42,6,0.8809523809523809,0
6648,مرحبا ارتفاع سعر الرحلات بشكل كبير وعلما بان قبل لم يكن بهذا الشكل,مرحبا ارتفاع سعر الرحلات بشكل كبير وعلما بان قبل لم يكن بهذا الشكل,['price'],{'price': 'negative'},0.2,1,66,13,0.8181818181818182,0
9003,البرنامج هذا كلش حلوه انصح الي يحبون يسمعون اغاني هذا كلش راح يفيدكم,البرنامج هذا كلش حلوه انصح الي يحبون يسمعون اغاني هذا كلش راح يفيدكم 💃🏻💃🏻,['app_experience'],{'app_experience': 'positive'},1.0,1,73,14,0.7671232876712328,1
7051,سي جدا لانه لما اكون عملت مشوار والطيار لغاه بسبب ظرف مني بينطلب مني اني لازم ادفع المشوار دا مع المشوار اللي اتلغي وبالفعل حصلت معايا النهارده,سئ جدا لانه لما اكون عملت مشوار والطيار لغاه بسبب ظرف مني بينطلب مني اني لازم ادفع المشوار دا مع المشوار اللي اتلغي وبالفعل حصلت معايا النهارده,"['service', 'price']","{'service': 'negative', 'price': 'negative'}",0.2,1,143,27,0.8181818181818182,0
6211,من افضل الصيدليات بمدينة نصر لديهم اهتمام بالعملاء جدا,من أفضل الصيدليات بمدينة نصر لديهم اهتمام بالعملاء جدا,['service'],{'service': 'positive'},1.0,0,54,9,0.8518518518518519,0
6278,جيد,جيد,['general'],{'general': 'positive'},1.0,1,3,1,1.0,0
332,خدمة سيية جدا وفوقها يستغفلو الزباين ويطلعو لهم فواتير غلط باطباق ما طلبوها قمة الاستغفال والنصب على الناس تجربة لن تتكرر ابدا,"خدمة سيئة جدا وفوقها يستغفلو الزباين ويطلعو لهم فواتير غلط بأطباق ما طلبوها
قمة الاستغفال والنصب على الناس
تجربة لن تتكرر ابدا","['service', 'price']","{'service': 'negative', 'price': 'negative'}",0.2,0,126,22,0.8333333333333334,0
8553,عملت اعلان ودفعت ١٠٠ والتطبيق بيظهر ع اللاب بس ومش عاوز يظهر ع الموبيل,عملت اعلان ودفعت ١٠٠ والتطبيق بيظهر ع اللاب بس ومش عاوز يظهر ع الموبيل,"['app_experience', 'price']","{'app_experience': 'negative', 'price': 'negative'}",0.4,1,70,14,0.8142857142857143,0
4160,سويت جلسه مساج و حمام مغربي ممتازه والله,سويت جلسه مساج و حمام مغربي ممتازه والله ❤️,['service'],{'service': 'positive'},1.0,0,43,9,0.7674418604651163,0
1364,مطعم سي جدا والمعامله وحشه اوي والعمال بيشتمو الزباين حسبي الله ونعم الوكيل فيهم كنت واقفه بشتري وولد من عندهم شتم زبونه جايه تشتري مكان قذر وطعم الاكل حامض,"مطعم سئ جدا والمعامله وحشه اوي
والعمال بيشتمو الزباين حسبي الله ونعم الوكيل فيهم كنت واقفه بشتري وولد من عندهم شتم زبونه جايه تشتري
مكان قذر
وطعم الاكل حامض","['service', 'cleanliness', 'food']","{'service': 'negative', 'cleanliness': 'negative', 'food': 'negative'}",0.2,0,156,29,0.8205128205128205,0
4780,عيادة نظيفة و تعقيم هايل و الدكتور يحيي رايع و مستمع جيد و فاهم في شغله جداا,عيادة نظيفة و تعقيم هايل و الدكتور يحيي رائع و مستمع جيد و فاهم في شغله جداا,"['cleanliness', 'service']","{'cleanliness': 'positive', 'service': 'positive'}",1.0,0,76,17,0.7894736842105263,0
2568,"فندق هوليدي اي اكسبيرس الموقع ممتاز بجانب فندق النبيله بشارع الدول العربية ومن خلال تجربتنا التعامل مثالي والضيافة صحن فواكه والنظافة جيدة والمطعم مقبول لذا من يبحث عن التوفير والموقع والقرب من الخدمات فهو اختيار جميل The Holiday Inn Express has an excellent location next to the Nabila Hotel on Arab States Street. In our experience, the service was perfect, the hospitality included a fruit platter, the cleanliness was good, and the restaurant was acceptable. Therefore, for those looking for savings, a convenient location, and proximity to services, this is a great choice.","فندق هوليدي اي اكسبيرس الموقع ممتاز بجانب  فندق النبيله بشارع الدول العربية ومن خلال تجربتنا  التعامل مثالي والضيافة صحن فواكه والنظافة جيدة والمطعم مقبول
لذا من يبحث عن التوفير  والموقع والقرب من الخدمات فهو اختيار جميل

The Holiday Inn Express has an excellent location next to the Nabila Hotel on Arab States Street. In our experience, the service was perfect, the hospitality included a fruit platter, the cleanliness was good, and the restaurant was acceptable. Therefore, for those looking for savings, a convenient location, and proximity to services, this is a great choice.","['ambiance', 'service', 'cleanliness', 'food', 'price']","{'ambiance': 'positive', 'service': 'positive', 'cleanliness': 'positive', 'food': 'neutral', 'price': 'positive'}",0.6,0,582,93,0.3127147766323024,0
